zip_code,num_households,med_income_12m
18938,6380,133320
18940,11527,145141
18942,1054,94051
18944,9845,112205
18946,141,185865
18947,2398,120680
18950,30,-
18951,13960,84512
18954,3598,137011
18955,530,77321
18960,4729,91549
18962,117,81602
18964,5200,84115
18966,14215,103234
18969,6250,85748
18970,313,93750
18972,1341,90956
18974,17264,87130
18976,8178,112035
18977,1758,194477
18980,71,97019
19001,6407,94484
19002,11486,124478
19003,5985,108655
19004,3971,127482
19006,8472,110430
19007,8963,61979
19008,7006,117039
19009,355,116528
19010,7728,132813
19012,2219,107123
19013,12551,34767
19014,7771,93358
19015,6773,71355
19017,74,218056
19018,9603,63442
19020,22290,71995
19021,3777,63125
19022,1499,38824
19023,7809,50245
19025,2346,164000
19026,12387,77039
19027,8075,89484
19029,1569,48869
19030,4709,83110
19031,1858,114167
19032,2489,55039
19033,2772,87703
19034,2418,142857
19035,1455,"250,000+"
19036,5016,66684
19038,11544,107366
19040,8045,96105
19041,2569,144205
19043,1031,80462
19044,6618,86639
19046,7640,105846
19047,12462,101566
19050,12082,56620
19052,284,76429
19053,10521,87441
19054,6521,95956
19055,4755,76435
19056,5909,90706
19057,6008,90818
19060,3657,153656
19061,7731,75009
19063,15221,107030
19064,8563,119788
19066,1689,208229
19067,20503,118427
19070,2885,78775
19072,4357,157917
19073,8302,120833
19074,2251,90568
19075,2860,100369
19076,2581,63579
19078,4593,88475
19079,3477,60940
19081,3767,109440
19082,15894,50865
19083,13330,108665
19085,1870,"250,000+"
19086,4721,127910
19087,12157,151113
19090,7602,87665
19094,1821,75917
19095,3316,93088
19096,5805,149830
19102,3425,115597
19103,16337,83988
19104,18053,30734
19106,8155,126287
19107,8459,62280
19108,57,206979
19109,0,-
19111,25828,55569
19112,0,-
19113,0,-
19114,13553,70838
19115,14642,62044
19116,13402,59390
19118,4875,86475
19119,12564,72685
19120,24592,44195
19121,14597,29691
19122,7814,43981
19123,8978,83008
19124,24377,38293
19125,11422,89505
19126,6704,54936
19127,2830,81042
19128,18018,80803
19129,5149,81641
19130,15446,92097
19131,18164,42309
19132,14384,26041
19133,9461,27811
19134,21942,37821
19135,13379,46311
19136,13124,56752
19137,3236,52034
19138,12492,44455
19139,18957,32531
19140,20384,27006
19141,14413,34651
19142,10908,37621
19143,26259,38928
19144,19792,37322
19145,18976,59216
19146,18101,86372
19147,18970,93996
19148,20449,63497
19149,19381,50592
19150,10003,54121
19151,12766,49337
19152,13456,56835
19153,5682,57830
19154,12760,79833
19301,2913,106845
19310,934,71094
19311,3414,140188
19312,4318,174583
19316,13,-
19317,4012,130921
19319,76,"250,000+"
19320,19960,82158
19330,2005,101109
19333,3055,122835
19335,19489,121146
19341,8182,112443
19342,7833,124895
19343,2832,132500
19344,4576,73064
19345,0,-
19348,8939,103075
19350,3853,147264
19352,3028,136250
19355,10707,143969
19358,129,39426
19362,2068,66923
19363,5783,87382
19365,2729,93134
19367,22,-
19369,52,-
19372,865,77798
19373,683,198162
19374,244,76346
19375,64,-
19380,20741,115650
19382,20216,109470
19383,126,-
19390,4652,90125
19401,16862,60334
19403,18542,89224
19405,2022,73409
19406,12322,97805
19422,7698,133722
19425,5718,190089
19426,12968,135239
19428,9270,103349
19435,45,77344
19436,369,66913
19437,379,188309
19438,9236,127614
19440,7524,89278
19442,0,-
19444,4764,128469
19446,23608,92541
19453,722,69423
19454,11178,101117
19456,71,129563
19457,49,-
19460,17208,107031
19462,6347,117587
19464,18586,67891
19465,7244,94949
19468,10572,89661
19472,39,92841
19473,6424,120768
19474,215,120029
19475,4814,82438
19477,26,-
19490,115,-
19492,409,36985
19501,438,68438
19503,452,68571
19504,1921,84014
19505,1522,85000
19506,2478,88125
19507,1191,83698
19508,6084,73488
19510,3320,105112
19511,54,-
19512,6876,71780
19516,92,52000
19518,5810,103289
19520,2484,89265
19522,5560,85976
19523,0,-
19525,5598,124537
19526,4728,62700
19529,1183,89567
19530,4748,61920
19533,2410,88750
19534,761,76648
19535,19,-
19536,248,54444
19538,33,-
19539,1581,87042
19540,4246,89532
19541,1610,83176
19543,2023,100234
19544,60,90455
19545,212,78488
19547,1904,85946
19549,125,52083
19550,158,53750
19551,1757,79963
19554,156,61250
19555,1393,66220
19559,115,-
19560,3806,68346
19562,1283,62128
19564,59,96898
19565,3388,62683
19567,2089,76875
19601,12390,34405
19602,6805,35092
19604,9581,44491
19605,7702,75986
19606,13771,74654
19607,9592,71606
19608,8662,98750
19609,4114,76938
19610,6783,83628
19611,4270,48500
19701,16192,95343
19702,20724,82790
19703,6622,63239
19706,679,64548
19707,6261,156819
19709,16880,110215
19710,17,-
19711,19358,80660
19713,11809,63613
19716,0,-
19717,0,-
19720,22685,67700
19730,168,88750
19731,114,-
19732,132,159167
19733,76,-
19734,4271,115421
19735,0,-
19736,13,-
19801,7463,37965
19802,10740,50761
19803,8523,116433
19804,7443,63909
19805,16059,50053
19806,5932,74464
19807,3379,124918
19808,15263,84964
19809,6198,76982
19810,10266,98459
19901,14103,55655
19902,0,-
19904,14513,60014
19930,1405,112868
19931,162,81818
19933,3712,52905
19934,4745,73398
19936,115,28917
19938,3001,85665
19939,3078,72870
19940,2144,58444
19941,1014,70250
19943,5032,65306
19944,298,98750
19945,3324,75192
19946,2010,59643
19947,6629,57894
19950,3016,66765
19951,814,83929
19952,3854,65644
19953,1731,61150
19954,599,53783
19955,97,37465
19956,5625,51171
19958,13249,78449
19960,2489,57656
19962,4142,88750
19963,8432,58987
19964,541,67829
19966,13797,64140
19967,924,85000
19968,5547,72801
19970,3666,77304
19971,7240,85636
19973,9659,58308
19975,4395,72474
19977,8546,69648
19979,269,86097
19980,100,-
20001,22974,126290
20002,31832,98391
20003,15993,141280
20004,1270,132292
20005,8802,98755
20006,637,32341
20007,11668,134908
20008,16989,119681
20009,28382,120493
20010,14255,106241
20011,26989,86614
20012,6784,109737
20015,6072,201635
20016,14092,156783
20017,8108,92373
20018,8858,74412
20019,26184,45419
20020,23071,43118
20024,8939,92745
20032,17796,43773
20036,3664,100417
20037,6696,94855
20045,0,-
20052,0,-
20057,0,-
20059,0,-
20064,0,-
20105,9366,177555
20106,1631,90911
20109,14582,83961
20110,15263,105007
20111,11025,97539
20112,8894,160195
20115,2713,128617
20117,1407,101052
20119,1208,111500
20120,14167,138630
20121,9458,117065
20124,5052,193333
20129,213,"250,000+"
20130,107,78875
20132,5710,158476
20135,1417,81927
20136,8977,159802
20137,718,138958
20141,2555,161118
20143,231,161193
20144,610,126184
20147,23624,146317
20148,18902,199955
20151,6681,131526
20152,10964,171853
20155,12052,131704
20158,1484,190526
20164,12583,118919
20165,11926,158427
20166,4672,121350
20169,8820,167099
20170,13764,132059
20171,17812,150066
20175,11500,148632
20176,16563,142909
20180,2573,146302
20181,2978,142639
20184,209,57091
20186,5889,94464
20187,6241,147220
20190,10301,115486
20191,11898,128076
20194,5638,143301
20197,915,206546
20198,760,92400
20204,0,-
20220,0,-
20230,0,-
20240,0,-
20245,0,-
20250,0,-
20260,0,-
20317,0,-
20319,0,-
20373,49,43750
20388,0,-
20390,0,-
20408,0,-
20415,0,-
20418,0,-
20422,0,-
20427,0,-
20431,0,-
20510,0,-
20515,0,-
20520,0,-
20530,0,-
20535,0,-
20540,0,-
20542,0,-
20551,0,-
20560,0,-
20565,0,-
20566,0,-
20591,0,-
20601,9544,105899
20602,10426,93814
20603,10944,126721
20606,52,101875
20607,3932,141992
20608,264,75313
20609,508,124000
20611,429,117697
20612,69,-
20613,5058,136111
20615,223,136528
20616,2468,101192
20617,198,113478
20618,389,52175
20619,5160,100986
20620,520,137143
20621,396,-
20622,1609,101544
20623,830,126591
20624,306,149333
20625,444,115491
20626,109,55694
20628,257,101025
20629,332,76618
20630,167,177760
20632,131,-
20634,2915,116123
20636,3349,129948
20637,2035,130547
20639,4705,136875
20640,4042,80375
20645,268,131719
20646,7001,119306
20650,5158,127288
20653,10367,81838
20656,50,50547
20657,7253,108640
20658,394,75500
20659,7984,108183
20660,0,-
20661,0,-
20662,923,59356
20664,1254,88167
20667,180,36048
20670,298,70000
20674,297,-
20675,694,101941
20676,1175,134669
20677,786,128750
20678,4506,109474
20680,225,98750
20684,339,102361
20685,2460,114323
20686,0,-
20687,208,130463
20688,716,115680
20689,629,165066
20690,329,136339
20692,216,161316
20693,350,142045
20695,4073,118085
20701,260,73723
20705,8958,95802
20706,13111,91668
20707,13525,91315
20708,10279,73025
20710,3497,54435
20711,2272,89286
20712,4592,59624
20714,1660,79655
20715,8996,130847
20716,8805,109177
20720,8147,147635
20721,10364,148158
20722,2135,77146
20723,11878,123467
20724,6962,96036
20732,4069,120358
20733,1085,115156
20735,13117,113809
20736,3363,139321
20737,6492,78947
20740,11182,70515
20742,0,-
20743,15013,68762
20744,19724,112260
20745,11674,73228
20746,12447,72562
20747,16493,67136
20748,16075,73194
20751,928,116250
20754,2277,141480
20755,2943,92603
20758,240,103750
20759,1903,225250
20762,841,79837
20763,1093,114702
20764,1444,97778
20765,188,161071
20769,2173,150077
20770,12019,74180
20771,0,-
20772,18915,126503
20774,20011,111934
20776,1121,112837
20777,1156,196542
20778,809,167292
20779,514,105735
20781,4291,89846
20782,12286,71819
20783,13533,71391
20784,10120,76830
20785,15401,77829
20794,3963,95764
20812,99,131250
20814,13429,144655
20815,13233,175053
20816,6373,213828
20817,13619,217674
20818,755,205391
20832,8485,155516
20833,2615,186888
20837,2229,179848
20838,90,141667
20839,62,138833
20841,2920,167353
20842,661,140417
20850,20766,117093
20851,5168,97318
20852,21414,113482
20853,9794,133141
20854,17030,217477
20855,6140,139899
20860,746,111949
20861,1135,165046
20862,155,165724
20866,5006,127937
20868,156,98289
20871,8185,150588
20872,4510,127604
20874,22011,103443
20876,8598,99643
20877,12496,77264
20878,24477,130469
20879,8836,96197
20880,319,122386
20882,4657,159898
20886,12305,85789
20889,0,-
20892,0,-
20894,0,-
20895,7082,158204
20896,336,241875
20899,217,-
20901,13012,116805
20902,17776,100435
20903,7211,74607
20904,20706,86513
20905,5564,133947
20906,25547,84909
20910,21332,101124
20912,9738,67427
21001,10275,73071
21005,758,128393
21009,12367,101058
21010,103,82813
21012,8136,133481
21013,1855,148224
21014,14270,100556
21015,10916,129913
21017,2384,82794
21023,30,210417
21028,965,108821
21029,3964,223448
21030,10843,85831
21031,18,-
21032,2902,132900
21034,1203,79071
21035,2897,163750
21036,744,173958
21037,7981,124759
21040,9162,72277
21042,14748,159032
21043,17098,138261
21044,18237,110785
21045,15307,110111
21046,6189,113346
21047,4643,136613
21048,3715,121275
21050,6399,113794
21051,63,170972
21052,249,68542
21053,1123,97865
21054,4946,140305
21056,127,"250,000+"
21057,1614,131184
21060,15007,86669
21061,22311,74876
21071,158,-
21074,6005,87679
21075,12322,117565
21076,7932,124664
21077,43,161382
21078,8004,94409
21082,272,130938
21084,2675,101918
21085,6451,97919
21087,2197,106992
21090,3703,106793
21093,15769,111016
21102,4342,103084
21104,2030,180789
21105,0,-
21108,6092,131667
21111,1854,137008
21113,14974,103099
21114,9334,123739
21117,23142,94417
21120,2427,137761
21122,22734,111376
21128,5437,112332
21130,21,-
21131,2696,163370
21132,1007,136488
21133,11674,77593
21136,13746,93750
21140,1474,131382
21144,12781,118272
21146,9990,157655
21152,2651,105304
21153,318,110625
21154,2429,101103
21155,978,125395
21156,126,117750
21157,14410,92846
21158,8355,97822
21160,984,100278
21161,2125,109219
21162,1423,139028
21163,2535,114063
21201,10068,40932
21202,10095,54477
21204,8363,90032
21205,5265,33493
21206,20047,58036
21207,19360,57011
21208,15289,87912
21209,11511,86730
21210,5337,106925
21211,8333,74430
21212,12679,88679
21213,11288,44121
21214,8381,73308
21215,21287,42357
21216,11196,42906
21217,14392,34884
21218,18180,56250
21219,3449,101172
21220,15970,72724
21221,16827,60477
21222,22322,56940
21223,8292,31947
21224,19254,80984
21225,12648,43707
21226,2369,67064
21227,13731,71213
21228,19582,93792
21229,17811,48725
21230,15308,88962
21231,7975,73089
21233,0,-
21234,27842,73377
21236,15504,81279
21237,11946,80401
21239,11617,57103
21240,0,-
21244,13934,72999
21250,0,-
21251,0,-
21252,0,-
21285,0,-
21286,9270,89417
21287,0,-
21401,17347,112599
21402,363,66534
21403,14138,98684
21405,179,138750
21409,7466,130816
21502,16681,53122
21520,865,57128
21521,640,54286
21523,99,17066
21524,289,56736
21529,261,47120
21530,806,57143
21531,954,40438
21532,4867,50349
21536,1470,60268
21538,310,97619
21539,992,51442
21540,25,40750
21541,800,51813
21542,62,13889
21543,202,33750
21545,770,48654
21550,5908,57778
21555,636,52083
21557,764,45093
21560,8,-
21561,1061,65647
21562,1195,46961
21601,10094,77069
21607,200,87917
21610,170,73750
21612,283,101042
21613,7439,48281
21617,3560,113026
21619,2362,88750
21620,5369,63164
21622,234,46932
21623,939,69893
21624,116,-
21625,796,91458
21626,34,53500
21627,15,-
21628,189,72031
21629,3413,64534
21631,1033,62026
21632,2493,52758
21634,190,46154
21635,874,104063
21636,348,70100
21638,1955,120938
21639,1723,54882
21640,539,70875
21641,56,62917
21643,2009,61115
21644,7,-
21645,478,123500
21647,183,100583
21648,44,140694
21649,570,50625
21650,92,86282
21651,1056,64500
21652,103,110846
21653,50,116250
21654,616,80833
21655,1854,77917
21657,435,95139
21658,1456,114167
21659,393,81065
21660,1502,71900
21661,1222,64643
21662,275,155982
21663,1630,71765
21664,221,70288
21665,58,132917
21666,5315,107797
21667,89,90417
21668,599,77560
21669,73,-
21671,368,55081
21672,82,70577
21673,1197,71131
21675,35,41607
21676,238,100500
21677,201,59453
21678,817,57917
21679,151,-
21701,17029,90531
21702,17018,92267
21703,14415,96906
21704,5381,152330
21705,0,-
21710,1740,140769
21711,497,81776
21713,3799,98472
21714,109,164020
21715,11,-
21716,2535,87134
21717,89,-
21718,61,64375
21719,358,76719
21722,2202,78592
21723,251,247284
21727,1882,77845
21733,361,87198
21734,506,38235
21737,705,"250,000+"
21738,1316,230250
21740,24763,52065
21742,13341,73397
21746,0,-
21750,1567,47652
21754,2218,152216
21755,2017,113631
21756,1192,95500
21757,1000,85862
21758,1691,96863
21762,79,-
21766,290,53036
21767,416,44018
21769,4211,130802
21770,2220,159091
21771,10602,137500
21773,1875,124414
21774,4929,148512
21776,2366,99359
21777,734,121739
21778,322,54706
21779,583,104289
21780,769,57168
21781,0,-
21782,1699,77929
21783,3491,89188
21784,13094,125497
21787,4141,77352
21788,4699,83988
21790,5,-
21791,1924,93578
21793,3994,108667
21794,717,171696
21795,3638,71302
21797,2859,146908
21798,875,94934
21801,11285,60466
21804,15264,58900
21810,150,118537
21811,10235,79337
21813,1095,92813
21814,55,94844
21817,1794,48022
21821,369,36875
21822,953,46410
21824,86,77738
21826,1923,54875
21829,163,133375
21830,1711,89899
21835,150,49250
21837,1188,69457
21838,766,78310
21840,165,80724
21841,427,87928
21842,5498,63630
21849,1423,62285
21850,1364,67813
21851,3027,47656
21853,3649,46558
21856,349,53137
21861,283,74609
21862,0,-
21863,1836,61019
21864,253,63250
21865,172,110278
21866,56,73684
21867,0,-
21869,362,61071
21871,704,57857
21872,212,101276
21874,744,66447
21875,2939,65294
21890,0,-
21901,6633,92048
21902,73,-
21903,2196,76016
21904,2442,88657
21911,4074,87303
21912,553,71995
21913,382,73750
21914,353,65417
21915,1225,80293
21917,617,95430
21918,1611,76394
21919,1398,113688
21920,278,83833
21921,16825,76214
21930,12,-
22003,19077,119489
22015,15023,145916
22025,6453,119510
22026,5644,98575
22027,665,240688
22030,21246,125139
22031,14272,124925
22032,9911,161057
22033,15389,122829
22035,0,-
22039,5718,221899
22041,11098,80410
22042,12180,121088
22043,9467,127261
22044,5275,83968
22046,6886,166882
22060,2542,88096
22066,5587,247730
22079,11933,123525
22101,10656,240398
22102,12387,140839
22124,6553,177198
22125,462,147500
22134,1316,60930
22150,9540,106132
22151,5548,138587
22152,9817,140928
22153,10817,150701
22172,3624,93786
22180,9295,166072
22181,5736,182620
22182,9729,192530
22191,24324,92432
22192,20229,109825
